SerialNumber,87c6a4e1f8cbaf6d02c296c48cfb9b193366e006
TotalPlayTime,1324.63
TotalDeathCount,3
TotalKilledEnemies,103
TotalClearedBosses,2

SegmentNumber,EquippedModules,PlayTime,Staff_AttackCount,Staff_SpecialAttackCount,Staff_TotalDamage,Staff_Time,Staff_DPS,Shotgun_AttackCount,Shotgun_SpecialAttackCount,Shotgun_TotalDamage,Shotgun_Time,Shotgun_DPS,Hammer_AttackCount,Hammer_SpecialAttackCount,Hammer_TotalDamage,Hammer_Time,Hammer_DPS,Sword_AttackCount,Sword_SpecialAttackCount,Sword_TotalDamage,Sword_Time,Sword_DPS,WeaponSwitches,DamageReceivedByEnemy,DashCount,SlideDashCount,JumpCount,DodgeCount,DeathCount,EnemyPatternHitLogs
"C1_Boss_1","ExtraDash1,ExtraDash2,ShieldOnEvade",55.43,12,0,96.00,6.20,15.4838,6,1,0.00,4.20,0.0000,0,0,0.00,0.00,NaN,0,0,0.00,0.00,NaN,"{order:1,from:Staff,to:Shotgun};{order:2,from:Shotgun,to:Staff};{order:3,from:Staff,to:Shotgun};{order:4,from:Shotgun,to:Staff}",0.00,5,0,0,0,0,""
"C1_Boss_2","ExtraDash1,ExtraDash2,ShieldOnEvade",46.27,30,3,551.00,16.78,32.8302,0,0,0.00,0.00,NaN,0,0,0.00,0.00,NaN,0,0,0.00,0.00,NaN,"",10.00,9,1,0,2,0,"C1GunnerMobPrefab (3)-RangedAttackHitbox:10"
"C1_Boss_3","ExtraDash1,ExtraDash2,ShieldOnEvade",56.65,29,1,291.00,13.03,22.3274,6,1,28.44,4.63,6.1376,0,0,0.00,0.00,NaN,0,0,0.00,0.00,NaN,"{order:1,from:Staff,to:Shotgun};{order:2,from:Shotgun,to:Staff}",20.00,8,0,0,1,0,"C1SandMecha-MeleeHitbox:10;C1TonpaMobPrefab-AttackHitbox:10"
"C1_Boss_4","ExtraDash1,ExtraDash2,ShieldOnEvade",28.02,29,2,510.00,14.10,36.1700,0,0,0.00,0.00,NaN,0,0,0.00,0.00,NaN,0,0,0.00,0.00,NaN,"",20.00,10,0,1,1,0,"C1TonpaMobPrefab (1)-AttackHitbox:10;C1GunnerMobPrefab (8)-RangedAttackHitbox:10"
"C1_Boss_5","ExtraDash1,ExtraDash2,ShieldOnEvade",67.02,17,3,425.50,10.95,38.8585,11,1,220.75,9.77,22.6023,0,0,0.00,0.00,NaN,0,0,0.00,0.00,NaN,"{order:1,from:Staff,to:Shotgun};{order:2,from:Shotgun,to:Staff}",0.00,12,0,0,2,0,""
"C1_Boss_6","ExtraDash1,ExtraDash2,ShieldOnEvade",18.58,14,2,322.00,7.90,40.7595,0,0,0.00,0.00,NaN,0,0,0.00,0.00,NaN,0,0,0.00,0.00,NaN,"",0.00,7,0,0,1,0,""
"C1_Boss_7","ExtraDash1,ExtraDash2,ShieldOnEvade",233.28,40,3,576.00,19.00,30.3158,14,1,254.38,8.32,30.5862,0,0,0.00,0.00,NaN,0,0,0.00,0.00,NaN,"{order:1,from:Staff,to:Shotgun};{order:2,from:Shotgun,to:Staff};{order:3,from:Staff,to:Shotgun};{order:4,from:Shotgun,to:Staff};{order:5,from:Staff,to:Shotgun};{order:6,from:Shotgun,to:Staff}",10.00,4,0,1,1,0,"C1CannonExplode(Clone)-C1CannonExplode(Clone):10"
"C2_Boss_1","ExtraDash1,ExtraDash2,ShieldOnEvade",51.52,17,0,141.00,8.03,17.5624,11,1,74.38,9.42,7.8983,0,0,0.00,0.00,NaN,0,0,0.00,0.00,NaN,"{order:1,from:Staff,to:Shotgun};{order:2,from:Shotgun,to:Staff};{order:3,from:Staff,to:Shotgun};{order:4,from:Shotgun,to:Staff}",0.00,8,2,1,2,0,""
"C2_Boss_2","ExtraDash1,ExtraDash2,ShieldOnEvade",158.90,61,5,728.00,31.58,23.0502,10,3,353.13,11.40,30.9757,0,0,0.00,0.00,NaN,0,0,0.00,0.00,NaN,"{order:1,from:Staff,to:Shotgun};{order:2,from:Shotgun,to:Staff};{order:3,from:Staff,to:Shotgun};{order:4,from:Shotgun,to:Staff};{order:5,from:Staff,to:Shotgun};{order:6,from:Shotgun,to:Staff};{order:7,from:Staff,to:Shotgun};{order:8,from:Shotgun,to:Staff}",50.00,29,7,8,5,1,"C2GunnerMobPrefab (2)-RangedAttackHitbox:10;C2ShieldMobPrefab-ShieldAttackHitbox:10;C2ShieldMobPrefab (2)-ShieldAttackHitbox:20;C2GunnerMobPrefab (1)-RangedAttackHitbox:10"
"C2_Boss_3","ExtraDash1,ExtraDash2,ShieldOnEvade",55.82,7,1,67.00,4.25,15.7649,3,1,135.00,3.35,40.2981,0,0,0.00,0.00,NaN,0,0,0.00,0.00,NaN,"{order:1,from:Staff,to:Shotgun};{order:2,from:Shotgun,to:Staff}",10.00,6,2,1,1,0,"C2GunnerMobPrefab-RangedAttackHitbox:10"
"C2_Boss_4","ExtraDash1,ExtraDash2,ShieldOnEvade",24.02,16,1,237.00,8.88,26.6789,0,0,0.00,0.00,NaN,0,0,0.00,0.00,NaN,0,0,0.00,0.00,NaN,"",10.00,8,1,2,2,0,"C2EliteMobPrefab-RushAttackHitBox:10"
"C2_Boss_5","ExtraDash1,ExtraDash2,ShieldOnEvade",268.33,30,3,310.75,16.33,19.0258,37,8,517.84,27.32,18.9573,0,0,0.00,0.00,NaN,0,0,0.00,0.00,NaN,"{order:1,from:Staff,to:Shotgun};{order:2,from:Shotgun,to:Staff};{order:3,from:Staff,to:Shotgun}",100.00,48,16,0,16,2,"C2Boss-Lineshot:30;C2Boss-Drillshot-Swing:10;C2Boss-Kickshot-Kick:20;C2Boss-Jumpshot:20;C2Boss-Drillshot-Gun1:10;FX_Explosion-Hitbox:10"
